startDate,userName,endDate,totalHoursPerDay,Comment,_id,userEmail,activities,totalHours
2024-02-01T03:56:20Z,Towney Poure,2024-03-07T02:29:01Z,"[5, 10, 6, 7, 0, 8, 10]",Poor,Be4Df9aAECC1aBACaD4F6b7e,tpouredo@pagesperso-orange.fr,Sales Activity,46
2024-01-28T04:08:17Z,Serge Trouncer,2024-01-14T11:11:11Z,"[1, 3, 10, 1, 6, 3, 3]",Good,dddDFb09B6CA268bEfDdB9fD,strouncerdp@scribd.com,BAU Activity,27
2024-03-19T09:52:54Z,Beret Clout,2024-02-26T11:10:35Z,"[9, 2, 7, 4, 4, 6, 9]",Poor,DbBCeFadBE3dD5BFEf02be5d,bcloutdq@taobao.com,BAU Activity,41
2024-03-31T12:30:36Z,Deena Brunon,2024-04-08T12:22:17Z,"[2, 6, 0, 5, 1, 7, 4]",Excellent,09FdcfCCAeb7F245AfB75aEa,dbrunondr@yahoo.co.jp,Sales Activity,25
2024-01-24T14:37:45Z,Missie Rash,2024-02-18T15:28:46Z,"[10, 6, 2, 0, 0, 10, 5]",Excellent,6cAf6E0EBDC8EbA56aDDE85B,mrashds@blogger.com,Sales Activity,33
2024-02-06T12:31:01Z,Savina Rudham,2024-03-15T00:34:44Z,"[7, 5, 2, 6, 0, 1, 2]",Good,beF3Cd08a367FEa92b2aD4eD,srudhamdt@squarespace.com,Sales Activity,23
2024-05-28T07:04:00Z,Huey Glamart,2024-02-06T13:30:52Z,"[1, 5, 6, 4, 0, 2, 2]",Good,FC43EBDdefbBB22eB8dbDca4,hglamartdu@house.gov,Sales Activity,20
2024-02-02T05:07:47Z,Milli Harte,2024-05-11T08:07:06Z,"[8, 3, 10, 5, 0, 4, 1]",Excellent,AbaAb56ab7B957DcffEcc1cf,mhartedv@admin.ch,BAU Activity,31
2024-05-23T00:46:38Z,Alfons Draude,2024-04-12T04:50:14Z,"[1, 6, 2, 9, 2, 7, 1]",Excellent,fFfDCbCfad9ee80FfCF2b98D,adraudedw@netscape.com,BAU Activity,28
2024-01-28T17:28:41Z,Conney Beneze,2024-05-15T22:06:33Z,"[0, 2, 7, 5, 1, 4, 10]",Good,1C9D4b24bb3ECDe1c9c12449,cbenezedx@networksolutions.com,Sales Activity,29
2024-02-26T18:53:32Z,Ramsay Leyband,2024-01-14T09:37:17Z,"[5, 3, 5, 4, 9, 2, 2]",Excellent,7Ccb4f9cDDad5d2c22BC4A5D,rleybanddy@berkeley.edu,Sales Activity,30
2024-03-23T08:40:05Z,Beilul Coopey,2024-05-09T21:52:35Z,"[9, 10, 0, 9, 5, 0, 3]",Poor,F3ACAaFFE94Dd8f8BB575fFe,bcoopeydz@instagram.com,BAU Activity,36
2024-05-20T11:09:25Z,Simone Adamiak,2024-02-17T04:47:53Z,"[10, 5, 5, 7, 7, 1, 7]",Very Poor,E17aeE3BdfDaabaD0bceac0a,sadamiake0@princeton.edu,BAU Activity,42
2024-05-14T22:59:40Z,Lesley Breakwell,2024-04-15T04:11:19Z,"[4, 6, 0, 4, 9, 1, 10]",Average,2EdCf70acbDfB16FabFbf3FA,lbreakwelle1@eventbrite.com,Sales Activity,34
2024-01-11T09:45:36Z,Mada Curneen,2024-05-27T18:28:01Z,"[1, 4, 9, 5, 6, 4, 5]",Average,9fbf0C3e81f9c08dc9D9d5FC,mcurneene2@forbes.com,BAU Activity,34
2024-02-22T22:41:51Z,Jamison Ruffli,2024-01-02T12:32:38Z,"[4, 8, 1, 10, 0, 5, 8]",Good,e3b0c85fD3ebCBfDE0EA8cBd,jrufflie3@nydailynews.com,Sales Activity,36
2024-02-28T18:32:21Z,Sigismondo Braun,2024-01-18T11:29:05Z,"[1, 3, 5, 5, 9, 2, 8]",Average,Ca1FCeFdcbd1A574e6dBD9Db,sbraune4@auda.org.au,BAU Activity,33
2024-03-27T15:06:13Z,Joleen Hulance,2024-05-22T21:26:43Z,"[5, 8, 0, 7, 6, 9, 1]",Very Poor,d7a5b4Acc7D7bDEAfAcacFa6,jhulancee5@spotify.com,Sales Activity,36
2024-01-09T17:49:00Z,Donall Elfitt,2024-01-08T02:16:53Z,"[9, 1, 8, 9, 7, 9, 1]",Very Poor,9abaa7BEaEFC2bD65cfDF8bd,delfitte6@devhub.com,BAU Activity,44
2024-05-28T05:46:17Z,Abbe Van Halen,2024-03-14T18:41:20Z,"[5, 1, 6, 7, 0, 1, 10]",Poor,3d66FfeC6efA3ed0cAbD3B31,avane7@youku.com,Sales Activity,30
2024-03-01T06:15:20Z,Suzann Jeens,2024-02-07T00:39:42Z,"[7, 9, 8, 1, 6, 1, 8]",Average,DCeD0ac6DbeA4EcA2b3f3cE5,sjeense8@npr.org,BAU Activity,40
2024-02-08T18:52:50Z,Mathian Dell Casa,2024-05-23T23:38:44Z,"[8, 6, 7, 6, 7, 4, 9]",Excellent,7d2bAeB98f8c4FEcefacf39B,mdelle9@people.com.cn,BAU Activity,47
2024-01-27T03:49:52Z,Janenna Cottier,2024-05-22T05:18:46Z,"[9, 8, 2, 0, 0, 5, 9]",Poor,FF7FEDadaAbAAAD42aCe23eB,jcottierea@github.io,BAU Activity,33
2024-04-05T02:47:10Z,Saudra Corden,2024-03-10T14:40:20Z,"[2, 4, 9, 6, 6, 6, 4]",Good,DeBa0a03F2C2CeFdf4cAEcA4,scordeneb@fotki.com,BAU Activity,37
2024-02-25T06:03:40Z,Antonietta Leggate,2024-04-29T09:44:23Z,"[6, 9, 8, 9, 3, 0, 9]",Very Poor,bCA1f7cDfE62d1d9ddcaCF30,aleggateec@moonfruit.com,Sales Activity,44
2024-05-07T20:02:35Z,Anderea Nortcliffe,2024-02-18T08:11:59Z,"[3, 9, 0, 10, 2, 7, 1]",Average,C53cfCCEb4fa5fB28ACC5793,anortcliffeed@facebook.com,Sales Activity,32
2024-01-07T01:25:57Z,Cleve Brocking,2024-02-28T06:27:04Z,"[3, 8, 4, 4, 3, 5, 8]",Good,AFeB1EFBABD1A17Bb1Be091A,cbrockingee@tripod.com,BAU Activity,35
2024-03-16T06:27:10Z,Ronalda Scaice,2024-05-11T03:09:31Z,"[4, 4, 0, 0, 2, 4, 3]",Average,Ac5AE2ae1901eDCd49AeFfda,rscaiceef@reuters.com,BAU Activity,17
2024-01-03T20:23:14Z,Johan Oland,2024-01-15T18:33:44Z,"[3, 1, 9, 10, 1, 0, 10]",Poor,AFcFF925c9Af78A0ADd7041C,jolandeg@acquirethisname.com,BAU Activity,34
2024-02-02T16:03:10Z,Spence Ovett,2024-02-07T21:47:56Z,"[10, 0, 8, 4, 3, 6, 9]",Excellent,BDFbDE03e97aAa86EFc61CcB,sovetteh@weibo.com,Sales Activity,40
2024-03-10T04:26:54Z,Bondy Juszkiewicz,2024-03-05T17:49:10Z,"[9, 2, 7, 4, 7, 3, 6]",Excellent,01CDaE157d3e83Bb0f94bE89,bjuszkiewiczei@auda.org.au,BAU Activity,38
2024-05-09T23:22:49Z,Merry Junkison,2024-04-12T07:44:00Z,"[1, 6, 8, 8, 10, 10, 5]",Average,a1bA2Fa7cEd2AFeaC6fCD35C,mjunkisonej@bluehost.com,Sales Activity,48
2024-05-18T12:04:16Z,Tandy Bourdon,2024-02-11T03:53:18Z,"[1, 10, 4, 5, 9, 7, 2]",Average,c8FF19BF1fCe1a1CA6eEea6D,tbourdonek@soup.io,BAU Activity,38
2024-04-23T18:42:11Z,Arleen Allenby,2024-04-22T19:03:06Z,"[2, 3, 5, 9, 2, 5, 7]",Good,aB2EaEC7abd62B5FaDbEFdeb,aallenbyel@icio.us,Sales Activity,33
2024-04-11T22:40:12Z,Winnah Cockshut,2024-01-10T04:22:10Z,"[9, 6, 2, 9, 7, 7, 6]",Very Poor,aaa5acEdAD9f4bEe51dF1abA,wcockshutem@yelp.com,BAU Activity,46
2024-05-31T16:23:06Z,Amargo Galbreth,2024-04-18T17:22:49Z,"[1, 9, 10, 0, 5, 8, 0]",Good,c00F42eEe975cdBeDD43C3A5,agalbrethen@webs.com,BAU Activity,33
2024-05-20T18:30:30Z,Tuckie Maysor,2024-03-19T10:19:15Z,"[0, 0, 5, 9, 10, 5, 1]",Average,Cd3abD4a29eCBf1CC8B4a97f,tmaysoreo@google.co.uk,BAU Activity,30
2024-05-19T14:32:49Z,Ynez Perrygo,2024-02-04T11:11:36Z,"[3, 4, 4, 7, 9, 5, 1]",Poor,36aFb0AdB8f2e5cFDFadcEDE,yperrygoep@github.io,BAU Activity,33
2024-01-02T20:56:40Z,Cathlene Eadmeades,2024-04-12T11:39:37Z,"[6, 4, 0, 3, 9, 4, 6]",Poor,9BfDD0BF162F6E0BfCB4fAEA,ceadmeadeseq@biblegateway.com,BAU Activity,32
2024-03-16T18:03:38Z,Clemence Ferri,2024-01-21T10:01:01Z,"[5, 3, 9, 3, 5, 6, 10]",Average,a1878AD85e346eC7BE67a6f6,cferrier@geocities.jp,BAU Activity,41
2024-01-22T18:26:04Z,Gardener Ends,2024-04-07T04:27:43Z,"[5, 1, 6, 4, 10, 1, 3]",Good,1fA18c92c9F0C984CEF3B9A3,gendses@wufoo.com,Sales Activity,30
2024-03-27T21:28:22Z,Natka Blesdill,2024-02-04T14:37:46Z,"[1, 2, 0, 10, 4, 7, 6]",Poor,AabfaC2EB1c0d22b6BEaCCef,nblesdillet@cargocollective.com,Sales Activity,30
2024-03-02T06:19:16Z,Butch Dmtrovic,2024-04-13T09:26:47Z,"[8, 9, 1, 4, 0, 5, 10]",Poor,dbAb3d4a6c8AAf8FFEa3afD5,bdmtroviceu@oakley.com,BAU Activity,37
2024-04-15T13:47:55Z,Carmelina Attyeo,2024-04-22T23:47:49Z,"[5, 5, 4, 2, 3, 4, 3]",Poor,52b2Ea3ff4FBba4CdfEdeEEE,cattyeoev@wired.com,BAU Activity,26
2024-04-12T10:53:28Z,Brok Codron,2024-04-28T20:52:34Z,"[3, 4, 8, 6, 8, 6, 3]",Very Poor,C609debD3bFBB2feCEf2031C,bcodronew@seattletimes.com,BAU Activity,38
2024-04-04T13:58:31Z,Alina Conibear,2024-02-01T05:45:01Z,"[8, 7, 2, 8, 1, 0, 10]",Average,A90Efb0AC3eADC7138B1BE07,aconibearex@technorati.com,Sales Activity,36
2024-01-26T23:06:02Z,Bellina Nibley,2024-05-17T16:03:07Z,"[9, 2, 9, 9, 10, 6, 4]",Poor,b0E4B4aF7963764fCADB1c04,bnibleyey@homestead.com,Sales Activity,49
2024-04-03T08:54:34Z,Sydelle Simonetti,2024-02-04T18:03:28Z,"[3, 4, 2, 3, 3, 1, 6]",Good,E5A9F73db9FEC9fafD4aECEb,ssimonettiez@studiopress.com,Sales Activity,22
2024-03-21T20:40:43Z,Bartel Babin,2024-01-08T20:54:17Z,"[6, 3, 5, 2, 1, 1, 10]",Very Poor,feFf4E34AEb5cc59cBa6BF1c,bbabinf0@goo.gl,BAU Activity,28
2024-04-18T04:43:10Z,Alfie Heinle,2024-02-28T14:51:10Z,"[10, 2, 7, 0, 6, 2, 1]",Very Poor,AD2dcBedA1ba4ACbAcb1D4F2,aheinlef1@zimbio.com,Sales Activity,28
2024-03-28T04:21:01Z,Sib Cutriss,2024-03-11T09:32:55Z,"[0, 8, 6, 3, 1, 4, 5]",Excellent,F4aceA9Bbd2BCC5dE6B5A6c0,scutrissf2@cpanel.net,Sales Activity,27
2024-02-07T03:28:40Z,Urban Cragoe,2024-04-26T05:20:22Z,"[8, 0, 3, 10, 10, 0, 10]",Average,98adE927eA2F9A1bF5AB37eE,ucragoef3@ovh.net,Sales Activity,41
2024-04-12T18:31:37Z,Arly Delieu,2024-02-22T23:54:09Z,"[8, 0, 10, 6, 2, 2, 8]",Good,1e8b68dAeefd8a73b1cCd8cf,adelieuf4@hhs.gov,BAU Activity,36
2024-01-09T19:50:36Z,Marisa Chipp,2024-02-15T01:57:12Z,"[9, 3, 3, 9, 10, 6, 4]",Very Poor,FAE4eef5EDAFc5eabC14AEc2,mchippf5@indiatimes.com,Sales Activity,44
2024-05-03T04:34:51Z,Ferd Antuk,2024-02-04T12:16:09Z,"[0, 0, 5, 6, 6, 2, 7]",Very Poor,A6Cb32abfC3C5fDfB4ABD8c1,fantukf6@nydailynews.com,Sales Activity,26
2024-01-27T21:05:09Z,Orin Verdie,2024-02-29T07:47:12Z,"[5, 7, 1, 9, 4, 8, 7]",Excellent,5b779CC8AfA9fEBEbeb2bDc4,overdief7@smh.com.au,Sales Activity,41
2024-03-19T00:08:21Z,Alfonso Twomey,2024-03-01T07:48:57Z,"[5, 10, 7, 2, 3, 2, 6]",Poor,aFc5cb9a3E7FEA3f2cfFf258,atwomeyf8@newyorker.com,Sales Activity,35
2024-01-10T00:09:34Z,Roddy Rosewell,2024-01-15T08:51:44Z,"[4, 6, 3, 8, 5, 1, 4]",Average,7CDCeACadaebAABFcbC5ce4c,rrosewellf9@about.com,BAU Activity,31
2024-02-12T06:58:56Z,Tobi Dickens,2024-04-24T15:48:55Z,"[3, 5, 4, 1, 10, 5, 4]",Average,e8ecBAa1Acf8BaCd6Fabdf4A,tdickensfa@hostgator.com,Sales Activity,32
2024-02-11T22:13:32Z,Cary Dallicoat,2024-01-07T03:30:28Z,"[1, 4, 3, 0, 9, 5, 8]",Excellent,FbB70FA1d2dAAae29c6dC115,cdallicoatfb@google.com,BAU Activity,30
2024-01-18T20:50:23Z,Idalina Trumpeter,2024-01-19T14:47:40Z,"[5, 1, 10, 6, 9, 7, 10]",Good,ADBa54cBD8AD0DfB2A42fFcD,itrumpeterfc@ycombinator.com,Sales Activity,48
2024-02-05T20:09:44Z,Kristina Skentelbery,2024-04-07T11:44:26Z,"[6, 2, 6, 9, 8, 5, 10]",Average,e1ce8dDE5A3FCeaaFeA0Ff0e,kskentelberyfd@ning.com,Sales Activity,46
2024-04-01T10:46:27Z,Yvette Moule,2024-01-13T11:52:09Z,"[7, 2, 0, 2, 2, 10, 2]",Excellent,F4a3eAFecfbd9e4Ad9AaE0Ce,ymoulefe@bizjournals.com,Sales Activity,25
2024-02-05T12:15:51Z,Caesar Crambie,2024-03-28T16:02:08Z,"[5, 10, 8, 5, 5, 4, 5]",Excellent,1DFdEbAe2ECc6540Def7fa6A,ccrambieff@independent.co.uk,Sales Activity,42
2024-05-13T05:01:45Z,Marilee Rooson,2024-01-21T10:47:25Z,"[7, 8, 1, 0, 2, 2, 6]",Average,bDA9fad4fEf82c3Ae3a6dE29,mroosonfg@npr.org,Sales Activity,26
2024-01-04T15:57:40Z,Normy O'Loughane,2024-01-06T21:34:27Z,"[10, 5, 7, 5, 4, 5, 5]",Good,cDFF3edD74aa61fC6bFDC4dc,noloughanefh@sina.com.cn,BAU Activity,41
2024-04-02T22:06:59Z,Ali Dacre,2024-01-26T14:37:25Z,"[2, 0, 3, 3, 2, 3, 8]",Average,B8b7Fab4fCb590FDed338Efb,adacrefi@china.com.cn,Sales Activity,21
2024-05-22T09:43:10Z,Corry Risborough,2024-01-29T21:06:52Z,"[2, 0, 6, 9, 9, 0, 2]",Excellent,C0dbdD001293aafa7B7d5aDD,crisboroughfj@imdb.com,Sales Activity,28
2024-01-19T14:34:26Z,Fitzgerald Hailes,2024-03-07T13:29:03Z,"[8, 2, 0, 8, 7, 4, 2]",Good,D1Ff48c267f56bCaB80CfE41,fhailesfk@nationalgeographic.com,Sales Activity,31
2024-05-03T01:51:07Z,Jayme Beardsworth,2024-01-19T19:41:23Z,"[3, 10, 5, 0, 3, 6, 9]",Good,Bac2A94ED4fCAAAedD3d4Bcb,jbeardsworthfl@taobao.com,Sales Activity,36
2024-05-31T05:35:27Z,Beitris Leivers,2024-03-22T20:22:52Z,"[1, 0, 2, 2, 0, 3, 2]",Good,c4DB3EAb4a09bFeA3b9fcAec,bleiversfm@flavors.me,Sales Activity,10
2024-05-16T19:57:02Z,Meryl Cripwell,2024-04-17T19:19:14Z,"[3, 9, 3, 7, 2, 4, 10]",Poor,B3531EFbb98CD10e904fef2B,mcripwellfn@usa.gov,BAU Activity,38
2024-02-22T06:21:22Z,Doralin Huntingdon,2024-05-27T17:49:42Z,"[5, 7, 7, 3, 5, 7, 6]",Very Poor,acb3dEbdBBC2Cd21abB0Cd7C,dhuntingdonfo@wufoo.com,BAU Activity,40
2024-04-13T16:45:40Z,Olly Runcie,2024-01-14T21:14:13Z,"[2, 5, 9, 9, 7, 7, 8]",Average,FeFDaCBf1C6a91fFB7e500CC,orunciefp@smh.com.au,Sales Activity,47
2024-05-07T09:47:51Z,Brandyn Howel,2024-05-23T16:36:44Z,"[0, 7, 9, 6, 5, 6, 1]",Excellent,6FEdbfDFA553CFAFdeCdA3A7,bhowelfq@lycos.com,Sales Activity,34
2024-05-30T05:20:06Z,Marie-ann Dana,2024-05-25T17:22:53Z,"[5, 9, 4, 6, 3, 0, 10]",Excellent,9DB0EF2371c0d2DfC081Fcb7,mdanafr@alibaba.com,Sales Activity,37
2024-01-04T01:04:33Z,Ulrica Melloy,2024-02-08T07:59:23Z,"[3, 9, 3, 2, 5, 5, 5]",Good,EEb104BE72db1Cb3fbF4b3cD,umelloyfs@rediff.com,BAU Activity,32
2024-02-21T08:48:34Z,Georgie Temprell,2024-02-04T01:57:37Z,"[10, 3, 2, 0, 7, 8, 9]",Average,5CF91BBfEeDdfBA6a7D2bfED,gtemprellft@amazonaws.com,Sales Activity,39
2024-03-29T14:06:48Z,Maynord Sibbson,2024-03-24T10:11:52Z,"[1, 3, 3, 2, 3, 9, 1]",Poor,7Cb0a18c0FEecad58eBaa99F,msibbsonfu@nifty.com,Sales Activity,22
2024-02-11T18:32:00Z,Hillie Dives,2024-03-21T07:52:34Z,"[3, 6, 10, 10, 8, 9, 4]",Poor,14F7A88b5baEb3CD4b01c658,hdivesfv@hp.com,BAU Activity,50
2024-05-08T03:32:54Z,Arv Wallsworth,2024-05-14T22:42:28Z,"[8, 9, 0, 5, 2, 4, 3]",Poor,b5Dc738CfF60bDe9eCffCeD3,awallsworthfw@cyberchimps.com,Sales Activity,31
2024-01-31T00:24:51Z,Cybil Frude,2024-02-10T06:33:28Z,"[10, 4, 7, 10, 2, 9, 8]",Average,eF3bC3EFdBe74CCCE3Be7EFc,cfrudefx@cpanel.net,Sales Activity,50
2024-04-29T13:50:51Z,Page Curley,2024-02-28T09:03:24Z,"[7, 4, 6, 1, 1, 2, 6]",Excellent,AABFE447CBdCDaEeFCfEFDCD,pcurleyfy@telegraph.co.uk,Sales Activity,27
2024-04-11T02:06:50Z,Leona Ellingsworth,2024-03-02T15:05:31Z,"[5, 0, 7, 9, 10, 9, 4]",Very Poor,bF8b178DaFadBBdd43aC082d,lellingsworthfz@cocolog-nifty.com,BAU Activity,44
2024-03-10T14:54:52Z,Anna Jorden,2024-05-01T05:43:31Z,"[8, 9, 7, 1, 4, 5, 0]",Very Poor,BdB6c0403DCED6B1aa43F25d,ajordeng0@telegraph.co.uk,Sales Activity,34
2024-01-06T11:07:15Z,Rafaellle Beswell,2024-01-27T17:12:27Z,"[0, 8, 0, 9, 5, 7, 2]",Very Poor,4Dd2DBFDC614ae1FBeb7f24f,rbeswellg1@creativecommons.org,Sales Activity,31
2024-04-29T16:39:41Z,Lorna Donner,2024-04-03T06:07:37Z,"[4, 6, 2, 8, 10, 1, 5]",Poor,BaA5cFEd3Ca9C5ddebfFa2b6,ldonnerg2@scribd.com,Sales Activity,36
2024-04-20T04:10:14Z,Codi Kirckman,2024-05-15T07:28:47Z,"[2, 4, 8, 4, 5, 0, 5]",Average,cCe51eAE01DAC5b3dDCFfa34,ckirckmang3@uiuc.edu,BAU Activity,28
2024-03-25T03:25:07Z,Umeko Vanyukhin,2024-04-16T04:04:42Z,"[2, 5, 0, 6, 0, 8, 10]",Excellent,cDD1c8cb50bC298e7F0fbb8D,uvanyukhing4@nature.com,Sales Activity,31
2024-05-29T05:24:48Z,Lonny Biddles,2024-03-01T03:50:54Z,"[4, 5, 6, 6, 8, 3, 9]",Poor,0AeeBef7bAfDF9ACeFcF3DCC,lbiddlesg5@chron.com,BAU Activity,41
2024-05-27T01:01:14Z,Adrienne Hounson,2024-05-07T00:01:14Z,"[10, 4, 4, 1, 7, 1, 7]",Very Poor,E1BebfAdAfAD64948Dd58bEA,ahounsong6@pagesperso-orange.fr,Sales Activity,34
2024-04-18T18:17:34Z,Jaymie Sneezem,2024-04-19T19:30:38Z,"[2, 0, 9, 2, 6, 4, 10]",Very Poor,AE53dDdafA4DEcCCc3fE8a1C,jsneezemg7@spotify.com,BAU Activity,33
2024-03-18T04:57:17Z,Brendin Dowling,2024-04-04T00:19:05Z,"[0, 5, 1, 8, 2, 1, 4]",Good,cF2DD1Eb1bbA42ABcD7dcbFf,bdowlingg8@sogou.com,BAU Activity,21
2024-04-10T02:53:47Z,Obadiah Roncelli,2024-02-20T02:55:32Z,"[0, 4, 9, 8, 7, 0, 0]",Average,cAE7F3883E0cc4CeF81ceCd0,oroncellig9@seattletimes.com,BAU Activity,28
2024-03-09T23:06:04Z,Boycey Lidyard,2024-05-14T08:40:35Z,"[9, 7, 9, 1, 7, 2, 7]",Excellent,b6ba8C5eead34cCF7BFD05E7,blidyardga@redcross.org,BAU Activity,42
2024-01-01T21:03:38Z,Rosella Leversha,2024-04-18T12:50:08Z,"[4, 1, 9, 8, 3, 0, 8]",Average,812accfAaDEA1c764E7f43f5,rlevershagb@wired.com,BAU Activity,33
2024-01-06T15:42:46Z,Lyon Duffit,2024-03-15T18:19:27Z,"[6, 10, 2, 10, 9, 5, 5]",Excellent,e7abF4b01DbAD5dAaB0Fbe02,lduffitgc@princeton.edu,Sales Activity,47
2024-03-03T02:08:29Z,Addison Yitzhakov,2024-05-17T12:02:35Z,"[9, 2, 5, 7, 10, 5, 5]",Very Poor,adBFb68EecDc4e8eCDEeDcF5,ayitzhakovgd@cbslocal.com,Sales Activity,43
2024-01-14T23:27:47Z,Cherye Saundercock,2024-03-26T20:50:25Z,"[2, 9, 10, 5, 7, 0, 5]",Good,CbbDbBbF1Bd1fcEEd12cbfEa,csaundercockge@soundcloud.com,BAU Activity,38
2024-02-05T10:40:25Z,Devora Loggie,2024-04-18T22:35:52Z,"[9, 0, 9, 7, 2, 7, 2]",Very Poor,26E76e5cDfdCE27D3ff098Fa,dloggiegf@google.co.uk,Sales Activity,36
2024-04-23T16:59:42Z,Petunia Gilbertson,2024-02-14T15:59:10Z,"[5, 7, 7, 8, 5, 4, 1]",Average,1F23Dd2fBb1cCbe9D8A3Cac7,pgilbertsongg@tripod.com,Sales Activity,37
2024-04-20T17:25:59Z,Marshall Tonna,2024-05-23T15:50:17Z,"[10, 1, 4, 10, 3, 1, 2]",Excellent,85ad4D2CC325cecDaCbbd0aA,mtonnagh@webnode.com,Sales Activity,31
2024-02-09T21:56:23Z,Baudoin Canny,2024-05-25T07:47:25Z,"[1, 10, 7, 1, 5, 5, 6]",Very Poor,F30C1f9C6cdCf2f60baFAa46,bcannygi@ebay.com,BAU Activity,35
2024-03-09T03:02:35Z,Brice Glandfield,2024-01-24T12:49:24Z,"[4, 9, 7, 1, 10, 5, 0]",Very Poor,Dd494BbfaBcFBC5afED0e8Bd,bglandfieldgj@baidu.com,BAU Activity,36
2024-03-06T21:18:04Z,Eugenio Shedd,2024-01-15T19:11:42Z,"[5, 10, 8, 7, 6, 0, 1]",Average,d4226C1a2fafA7df6CD50D8B,esheddgk@ifeng.com,BAU Activity,37
2024-02-15T08:56:38Z,Adelina Corkill,2024-05-21T06:38:19Z,"[1, 9, 10, 1, 9, 7, 3]",Poor,1ca61bD721aEd6CABdd7dce1,acorkillgl@xrea.com,BAU Activity,40
2024-01-04T00:08:18Z,Nolan Clohisey,2024-04-19T13:10:58Z,"[2, 5, 10, 0, 10, 1, 8]",Average,817FDcea5e36bcCfDe3cEC36,nclohiseygm@fc2.com,BAU Activity,36
2024-02-20T09:01:51Z,Hertha Duckett,2024-04-17T04:46:57Z,"[9, 5, 6, 1, 0, 5, 8]",Excellent,E31120dCae1CEAaAe22DAef0,hduckettgn@auda.org.au,Sales Activity,34
2024-04-12T15:18:49Z,Eolande Herrema,2024-04-15T08:05:32Z,"[10, 8, 3, 10, 6, 6, 8]",Good,67e376Da7aDaECCabfaF3cab,eherremago@meetup.com,BAU Activity,51
2024-03-21T07:34:40Z,Normy Daybell,2024-04-27T09:16:26Z,"[5, 1, 4, 4, 10, 10, 2]",Poor,FbAA487d5bCbA806AB28F136,ndaybellgp@ft.com,BAU Activity,36
2024-02-09T12:40:46Z,Tina Rodolf,2024-01-30T21:30:17Z,"[9, 9, 2, 5, 9, 6, 9]",Excellent,0Dda1B1C42abdd4Fa390C63E,trodolfgq@globo.com,Sales Activity,49
2024-05-21T05:36:11Z,Ulises Passingham,2024-03-03T05:55:34Z,"[1, 8, 1, 4, 3, 5, 6]",Average,bBeEb6eFb5e8FbcBcDDdFAEC,upassinghamgr@storify.com,BAU Activity,28
2024-02-24T23:20:03Z,Ferris Sperling,2024-05-05T02:10:20Z,"[5, 8, 9, 9, 5, 0, 2]",Very Poor,dc9aFC1bba4cbca16a2bcddc,fsperlinggs@pbs.org,Sales Activity,38
2024-01-22T14:01:05Z,Rochester Petran,2024-03-03T17:21:48Z,"[5, 2, 7, 0, 10, 8, 7]",Good,9eB56CF0B0d7615dA2B4CeC1,rpetrangt@photobucket.com,BAU Activity,39
2024-04-15T01:15:31Z,Erena Baudry,2024-03-22T23:33:53Z,"[3, 1, 10, 10, 2, 8, 7]",Excellent,dDaFDBBbA34eFcaDBB4C8Bd6,ebaudrygu@prlog.org,Sales Activity,41
2024-01-28T13:07:43Z,Murry Outhwaite,2024-02-02T16:27:15Z,"[0, 2, 10, 2, 4, 9, 3]",Average,CF1dbdF78dfef4BdEb6Bb54B,mouthwaitegv@wsj.com,Sales Activity,30
2024-02-20T19:21:04Z,Kippie Glyne,2024-01-31T20:13:02Z,"[8, 8, 2, 9, 8, 5, 8]",Very Poor,aA0aC9edfF1C4fc5eaDF8C5b,kglynegw@hatena.ne.jp,BAU Activity,48
2024-01-23T03:20:21Z,Peyter Kemish,2024-01-17T05:37:30Z,"[10, 2, 6, 10, 1, 1, 4]",Average,FD4ce0cB6aaDf86E29D63175,pkemishgx@washingtonpost.com,BAU Activity,34
2024-02-19T13:27:41Z,Nannette Bohling,2024-01-10T02:35:00Z,"[1, 8, 0, 2, 10, 6, 8]",Very Poor,EF87d7A732a7c0CBCbfE6Af2,nbohlinggy@cmu.edu,Sales Activity,35
2024-02-27T04:39:55Z,Randee Winsley,2024-03-04T07:37:43Z,"[7, 1, 2, 8, 10, 8, 0]",Very Poor,E33DDFfD4fDaEce4e5FaFBce,rwinsleygz@elpais.com,Sales Activity,36
2024-01-12T20:16:35Z,Beck Itzik,2024-05-15T00:41:20Z,"[2, 1, 9, 4, 2, 7, 5]",Very Poor,8CFE3a7f7D9d7ce6A175A6Bc,bitzikh0@europa.eu,Sales Activity,30
2024-01-04T00:46:39Z,Lorry Hastler,2024-04-18T02:20:35Z,"[1, 10, 8, 2, 7, 6, 10]",Poor,f0bcb14dFEE12197D8e5b2aA,lhastlerh1@businesswire.com,BAU Activity,44
2024-03-10T16:42:26Z,Austen LeEstut,2024-05-21T11:55:29Z,"[0, 6, 5, 3, 8, 4, 4]",Poor,4c6F9C6EdBaA3FcedCeA3DBC,aleestuth2@hc360.com,BAU Activity,30
2024-04-08T11:47:20Z,Nonah Whitters,2024-02-12T04:56:52Z,"[2, 9, 7, 9, 2, 5, 5]",Good,66c7ee1cC29B4BbEaD2B6B7e,nwhittersh3@ustream.tv,BAU Activity,39
2024-01-10T00:43:32Z,Eimile Mynott,2024-05-09T13:00:55Z,"[9, 4, 8, 4, 3, 6, 3]",Very Poor,2ae54Bf7D5Ebd5F6cc48ADeA,emynotth4@oakley.com,BAU Activity,37
